# H0	ombh2	omch2	tau	As	ns	chisq
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.763561418098532840e+01 2.220452845531290659e-02 1.192751843744134788e-01 4.114138041556009151e-02 2.037309002971789826e-09 9.720142235837420097e-01 2.580295434897616360e+03
6.703293297826554920e+01 2.232056815148919515e-02 1.207912669311886344e-01 2.443539188534975259e-02 1.978648005172003618e-09 9.661903949571861716e-01 2.581150293537363723e+03
6.703293297826554920e+01 2.232056815148919515e-02 1.207912669311886344e-01 2.443539188534975259e-02 1.978648005172003618e-09 9.661903949571861716e-01 2.581150293537363723e+03
6.826462753211608003e+01 2.244217131316224301e-02 1.175413513326089426e-01 3.338046268627144209e-02 2.001534273942806859e-09 9.712236908824518622e-01 2.580390355340886799e+03
6.826462753211608003e+01 2.244217131316224301e-02 1.175413513326089426e-01 3.338046268627144209e-02 2.001534273942806859e-09 9.712236908824518622e-01 2.580390355340886799e+03
6.826462753211608003e+01 2.244217131316224301e-02 1.175413513326089426e-01 3.338046268627144209e-02 2.001534273942806859e-09 9.712236908824518622e-01 2.580390355340886799e+03
6.917317177375545612e+01 2.244752259733101551e-02 1.153803317165916636e-01 3.560062378573759095e-02 1.992914571905078620e-09 9.791445892989689703e-01 2.584389514901761686e+03
6.917317177375545612e+01 2.244752259733101551e-02 1.153803317165916636e-01 3.560062378573759095e-02 1.992914571905078620e-09 9.791445892989689703e-01 2.584389514901761686e+03
6.917317177375545612e+01 2.244752259733101551e-02 1.153803317165916636e-01 3.560062378573759095e-02 1.992914571905078620e-09 9.791445892989689703e-01 2.584389514901761686e+03
6.989703555526568834e+01 2.265256446746983371e-02 1.137986466793511342e-01 5.934170945472219683e-02 2.084236634259721570e-09 9.840464095771526143e-01 2.585112361012636029e+03
6.880539382699971895e+01 2.244935907621071688e-02 1.154274674031655484e-01 5.123382385203383016e-02 2.060758038559365475e-09 9.760733622526778230e-01 2.585647139460388644e+03
6.734476801674654212e+01 2.225993489444232781e-02 1.188087317964341555e-01 3.780117913745212332e-02 2.019735609340895853e-09 9.685505553719808702e-01 2.583698271234533422e+03
6.676177978187043038e+01 2.227606965243798115e-02 1.209138858488616186e-01 4.264195348376124267e-02 2.045117102542824311e-09 9.677431088000785220e-01 2.584802446674168095e+03
6.676177978187043038e+01 2.227606965243798115e-02 1.209138858488616186e-01 4.264195348376124267e-02 2.045117102542824311e-09 9.677431088000785220e-01 2.584802446674168095e+03
6.676177978187043038e+01 2.227606965243798115e-02 1.209138858488616186e-01 4.264195348376124267e-02 2.045117102542824311e-09 9.677431088000785220e-01 2.584802446674168095e+03
6.676177978187043038e+01 2.227606965243798115e-02 1.209138858488616186e-01 4.264195348376124267e-02 2.045117102542824311e-09 9.677431088000785220e-01 2.584802446674168095e+03
6.676177978187043038e+01 2.227606965243798115e-02 1.209138858488616186e-01 4.264195348376124267e-02 2.045117102542824311e-09 9.677431088000785220e-01 2.584802446674168095e+03
6.785938347299054385e+01 2.252632046821380699e-02 1.186153054350642388e-01 6.201596678499571302e-02 2.118255193345152684e-09 9.695569528674602422e-01 2.582529443543623529e+03
6.785938347299054385e+01 2.252632046821380699e-02 1.186153054350642388e-01 6.201596678499571302e-02 2.118255193345152684e-09 9.695569528674602422e-01 2.582529443543623529e+03
6.785938347299054385e+01 2.252632046821380699e-02 1.186153054350642388e-01 6.201596678499571302e-02 2.118255193345152684e-09 9.695569528674602422e-01 2.582529443543623529e+03
6.785938347299054385e+01 2.252632046821380699e-02 1.186153054350642388e-01 6.201596678499571302e-02 2.118255193345152684e-09 9.695569528674602422e-01 2.582529443543623529e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.864665032743499751e+01 2.256131427274823964e-02 1.165284105724812974e-01 7.201113666477543251e-02 2.152400984258381580e-09 9.719381224438389255e-01 2.582311467143795653e+03
6.822467198152141066e+01 2.230152293269333647e-02 1.168289124306937932e-01 6.964285977689974039e-02 2.142170627768587210e-09 9.716657595374111889e-01 2.582080165116348780e+03
6.915801733687472108e+01 2.274002473512626299e-02 1.162395945192293001e-01 1.054215177891796307e-01 2.302758229483523927e-09 9.736751893330263252e-01 2.580661363382072068e+03
6.847733837650780231e+01 2.261783974850235801e-02 1.178893746492017947e-01 1.048203138196579093e-01 2.309246587890133129e-09 9.720992104954701007e-01 2.578855819707046066e+03
6.847733837650780231e+01 2.261783974850235801e-02 1.178893746492017947e-01 1.048203138196579093e-01 2.309246587890133129e-09 9.720992104954701007e-01 2.578855819707046066e+03
6.847733837650780231e+01 2.261783974850235801e-02 1.178893746492017947e-01 1.048203138196579093e-01 2.309246587890133129e-09 9.720992104954701007e-01 2.578855819707046066e+03
6.764666239725342223e+01 2.253067161288307974e-02 1.202982152529257498e-01 7.130492966484217043e-02 2.178792214188892875e-09 9.666858604108564679e-01 2.582878452152314821e+03
6.601620199595929250e+01 2.226200927347334393e-02 1.237530146785044971e-01 7.297289726008891753e-02 2.204040017873588572e-09 9.600945616116008940e-01 2.586984603632186008e+03
6.601620199595929250e+01 2.226200927347334393e-02 1.237530146785044971e-01 7.297289726008891753e-02 2.204040017873588572e-09 9.600945616116008940e-01 2.586984603632186008e+03
6.601620199595929250e+01 2.226200927347334393e-02 1.237530146785044971e-01 7.297289726008891753e-02 2.204040017873588572e-09 9.600945616116008940e-01 2.586984603632186008e+03
6.601620199595929250e+01 2.226200927347334393e-02 1.237530146785044971e-01 7.297289726008891753e-02 2.204040017873588572e-09 9.600945616116008940e-01 2.586984603632186008e+03
6.601620199595929250e+01 2.226200927347334393e-02 1.237530146785044971e-01 7.297289726008891753e-02 2.204040017873588572e-09 9.600945616116008940e-01 2.586984603632186008e+03
6.601620199595929250e+01 2.226200927347334393e-02 1.237530146785044971e-01 7.297289726008891753e-02 2.204040017873588572e-09 9.600945616116008940e-01 2.586984603632186008e+03
6.685677108733212037e+01 2.250107122518026428e-02 1.217828356334633849e-01 9.969514144475605244e-02 2.304764423698580173e-09 9.654900041541758515e-01 2.584049307224304357e+03
6.685677108733212037e+01 2.250107122518026428e-02 1.217828356334633849e-01 9.969514144475605244e-02 2.304764423698580173e-09 9.654900041541758515e-01 2.584049307224304357e+03
6.685677108733212037e+01 2.250107122518026428e-02 1.217828356334633849e-01 9.969514144475605244e-02 2.304764423698580173e-09 9.654900041541758515e-01 2.584049307224304357e+03
6.685677108733212037e+01 2.250107122518026428e-02 1.217828356334633849e-01 9.969514144475605244e-02 2.304764423698580173e-09 9.654900041541758515e-01 2.584049307224304357e+03
6.685677108733212037e+01 2.250107122518026428e-02 1.217828356334633849e-01 9.969514144475605244e-02 2.304764423698580173e-09 9.654900041541758515e-01 2.584049307224304357e+03
6.654376459318130799e+01 2.243071387539679815e-02 1.221872219846319441e-01 8.543985902090425744e-02 2.247675872712775467e-09 9.598283430030324359e-01 2.584131711754775552e+03
6.654376459318130799e+01 2.243071387539679815e-02 1.221872219846319441e-01 8.543985902090425744e-02 2.247675872712775467e-09 9.598283430030324359e-01 2.584131711754775552e+03
6.562394761548706867e+01 2.214722950204761273e-02 1.238313820901101175e-01 7.426423835390294492e-02 2.201272561218000724e-09 9.582514143977968191e-01 2.584276729042704119e+03
6.562394761548706867e+01 2.214722950204761273e-02 1.238313820901101175e-01 7.426423835390294492e-02 2.201272561218000724e-09 9.582514143977968191e-01 2.584276729042704119e+03
6.562394761548706867e+01 2.214722950204761273e-02 1.238313820901101175e-01 7.426423835390294492e-02 2.201272561218000724e-09 9.582514143977968191e-01 2.584276729042704119e+03
6.622408824212348577e+01 2.227756239705936878e-02 1.228715811935996022e-01 7.022700498300411820e-02 2.179585193728140859e-09 9.632469740991946860e-01 2.581448732160668442e+03
6.622408824212348577e+01 2.227756239705936878e-02 1.228715811935996022e-01 7.022700498300411820e-02 2.179585193728140859e-09 9.632469740991946860e-01 2.581448732160668442e+03
6.622408824212348577e+01 2.227756239705936878e-02 1.228715811935996022e-01 7.022700498300411820e-02 2.179585193728140859e-09 9.632469740991946860e-01 2.581448732160668442e+03
6.736406443088057472e+01 2.239657891551637137e-02 1.201682473565865161e-01 9.460819118671127959e-02 2.268589744701142873e-09 9.723678533878084007e-01 2.581147097547137491e+03
6.736406443088057472e+01 2.239657891551637137e-02 1.201682473565865161e-01 9.460819118671127959e-02 2.268589744701142873e-09 9.723678533878084007e-01 2.581147097547137491e+03
6.736406443088057472e+01 2.239657891551637137e-02 1.201682473565865161e-01 9.460819118671127959e-02 2.268589744701142873e-09 9.723678533878084007e-01 2.581147097547137491e+03
6.736406443088057472e+01 2.239657891551637137e-02 1.201682473565865161e-01 9.460819118671127959e-02 2.268589744701142873e-09 9.723678533878084007e-01 2.581147097547137491e+03
6.737646855013129255e+01 2.230722760255429704e-02 1.197755029388283682e-01 7.829936388172981099e-02 2.193706791440464144e-09 9.715682816892006191e-01 2.578739747734322464e+03
6.737646855013129255e+01 2.230722760255429704e-02 1.197755029388283682e-01 7.829936388172981099e-02 2.193706791440464144e-09 9.715682816892006191e-01 2.578739747734322464e+03
6.737646855013129255e+01 2.230722760255429704e-02 1.197755029388283682e-01 7.829936388172981099e-02 2.193706791440464144e-09 9.715682816892006191e-01 2.578739747734322464e+03
6.737646855013129255e+01 2.230722760255429704e-02 1.197755029388283682e-01 7.829936388172981099e-02 2.193706791440464144e-09 9.715682816892006191e-01 2.578739747734322464e+03
6.737646855013129255e+01 2.230722760255429704e-02 1.197755029388283682e-01 7.829936388172981099e-02 2.193706791440464144e-09 9.715682816892006191e-01 2.578739747734322464e+03
6.986484223048785225e+01 2.253862204590294932e-02 1.143579890172483904e-01 5.439197737560059337e-02 2.061708864953866604e-09 9.823781894257473946e-01 2.589826237040407250e+03
6.986484223048785225e+01 2.253862204590294932e-02 1.143579890172483904e-01 5.439197737560059337e-02 2.061708864953866604e-09 9.823781894257473946e-01 2.589826237040407250e+03
6.986484223048785225e+01 2.253862204590294932e-02 1.143579890172483904e-01 5.439197737560059337e-02 2.061708864953866604e-09 9.823781894257473946e-01 2.589826237040407250e+03
6.986484223048785225e+01 2.253862204590294932e-02 1.143579890172483904e-01 5.439197737560059337e-02 2.061708864953866604e-09 9.823781894257473946e-01 2.589826237040407250e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
7.047099642192577562e+01 2.264288352618434169e-02 1.125486619039920422e-01 8.567922916105080722e-02 2.185270280634578482e-09 9.856924720277611129e-01 2.586290270589005104e+03
6.904235420798720213e+01 2.230212009441226439e-02 1.154093601223080134e-01 7.951522785817620453e-02 2.171683574701550333e-09 9.833942089022731370e-01 2.583361178789034966e+03
6.904235420798720213e+01 2.230212009441226439e-02 1.154093601223080134e-01 7.951522785817620453e-02 2.171683574701550333e-09 9.833942089022731370e-01 2.583361178789034966e+03
6.904235420798720213e+01 2.230212009441226439e-02 1.154093601223080134e-01 7.951522785817620453e-02 2.171683574701550333e-09 9.833942089022731370e-01 2.583361178789034966e+03
6.712586804418626230e+01 2.207870877346480507e-02 1.197619097695888785e-01 7.794398407078742541e-02 2.187400242547506957e-09 9.739084671691964346e-01 2.582622485130017594e+03
6.668828462248930578e+01 2.190898895842851787e-02 1.207760473445415872e-01 6.165924528802203819e-02 2.126585235485400094e-09 9.694554912651410783e-01 2.582317211911366030e+03
6.668828462248930578e+01 2.190898895842851787e-02 1.207760473445415872e-01 6.165924528802203819e-02 2.126585235485400094e-09 9.694554912651410783e-01 2.582317211911366030e+03
6.668828462248930578e+01 2.190898895842851787e-02 1.207760473445415872e-01 6.165924528802203819e-02 2.126585235485400094e-09 9.694554912651410783e-01 2.582317211911366030e+03
6.658686543161428517e+01 2.203049533802258625e-02 1.211727392088783467e-01 5.766540158481403555e-02 2.104932262528037480e-09 9.698825784792101112e-01 2.588391761451006005e+03
6.658686543161428517e+01 2.203049533802258625e-02 1.211727392088783467e-01 5.766540158481403555e-02 2.104932262528037480e-09 9.698825784792101112e-01 2.588391761451006005e+03
6.719249229920485789e+01 2.190729938868528001e-02 1.189567144284521955e-01 6.813262655270559132e-02 2.142234691088269379e-09 9.726257181604733848e-01 2.583515901986494555e+03
6.719249229920485789e+01 2.190729938868528001e-02 1.189567144284521955e-01 6.813262655270559132e-02 2.142234691088269379e-09 9.726257181604733848e-01 2.583515901986494555e+03
6.895975365473388763e+01 2.216143132090011084e-02 1.153114610146962760e-01 7.374508099241952608e-02 2.151408747048664379e-09 9.775814885815163890e-01 2.582795366425640168e+03
6.895975365473388763e+01 2.216143132090011084e-02 1.153114610146962760e-01 7.374508099241952608e-02 2.151408747048664379e-09 9.775814885815163890e-01 2.582795366425640168e+03
6.755613072819193121e+01 2.209454663656295476e-02 1.191583375956804247e-01 6.546645037979458015e-02 2.134390730418315011e-09 9.696213108120236290e-01 2.585539096329135646e+03
6.769902998326195132e+01 2.240274534567094841e-02 1.193767836168740382e-01 8.776302212771773525e-02 2.232281863328530202e-09 9.709897944215337695e-01 2.581375241761201323e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.867854909051696666e+01 2.265109203653723619e-02 1.173351082748079616e-01 7.780937081110425591e-02 2.185216832581223068e-09 9.705103883579582202e-01 2.580901076822535288e+03
6.718363281106967122e+01 2.252425089095266147e-02 1.214384358806849112e-01 6.626615600573244891e-02 2.159727246274770499e-09 9.641839328550294574e-01 2.583175168020569799e+03
6.678916585313560006e+01 2.246029711983881655e-02 1.222004506874297264e-01 6.269746283389339425e-02 2.150318948011445969e-09 9.619970048069295121e-01 2.583731068313575634e+03
6.678916585313560006e+01 2.246029711983881655e-02 1.222004506874297264e-01 6.269746283389339425e-02 2.150318948011445969e-09 9.619970048069295121e-01 2.583731068313575634e+03
6.678916585313560006e+01 2.246029711983881655e-02 1.222004506874297264e-01 6.269746283389339425e-02 2.150318948011445969e-09 9.619970048069295121e-01 2.583731068313575634e+03
6.678916585313560006e+01 2.246029711983881655e-02 1.222004506874297264e-01 6.269746283389339425e-02 2.150318948011445969e-09 9.619970048069295121e-01 2.583731068313575634e+03
6.678916585313560006e+01 2.246029711983881655e-02 1.222004506874297264e-01 6.269746283389339425e-02 2.150318948011445969e-09 9.619970048069295121e-01 2.583731068313575634e+03
6.629189337176050856e+01 2.225479114255661528e-02 1.224097262494109745e-01 7.686692492936310350e-02 2.212149827244882986e-09 9.598312206757916298e-01 2.582379183962428215e+03
6.629189337176050856e+01 2.225479114255661528e-02 1.224097262494109745e-01 7.686692492936310350e-02 2.212149827244882986e-09 9.598312206757916298e-01 2.582379183962428215e+03
6.817389387220273989e+01 2.241589823146363306e-02 1.184296412160229101e-01 1.071756039949167960e-01 2.321780621206874806e-09 9.702355183474875577e-01 2.580446593055394260e+03
6.817389387220273989e+01 2.241589823146363306e-02 1.184296412160229101e-01 1.071756039949167960e-01 2.321780621206874806e-09 9.702355183474875577e-01 2.580446593055394260e+03
6.817389387220273989e+01 2.241589823146363306e-02 1.184296412160229101e-01 1.071756039949167960e-01 2.321780621206874806e-09 9.702355183474875577e-01 2.580446593055394260e+03
6.817389387220273989e+01 2.241589823146363306e-02 1.184296412160229101e-01 1.071756039949167960e-01 2.321780621206874806e-09 9.702355183474875577e-01 2.580446593055394260e+03
6.910736828239471663e+01 2.261966359908810370e-02 1.160671177481148175e-01 1.129044544758258661e-01 2.327377247169768688e-09 9.754813518936958916e-01 2.587063172767870128e+03
6.910736828239471663e+01 2.261966359908810370e-02 1.160671177481148175e-01 1.129044544758258661e-01 2.327377247169768688e-09 9.754813518936958916e-01 2.587063172767870128e+03
6.910736828239471663e+01 2.261966359908810370e-02 1.160671177481148175e-01 1.129044544758258661e-01 2.327377247169768688e-09 9.754813518936958916e-01 2.587063172767870128e+03
6.910736828239471663e+01 2.261966359908810370e-02 1.160671177481148175e-01 1.129044544758258661e-01 2.327377247169768688e-09 9.754813518936958916e-01 2.587063172767870128e+03
6.910736828239471663e+01 2.261966359908810370e-02 1.160671177481148175e-01 1.129044544758258661e-01 2.327377247169768688e-09 9.754813518936958916e-01 2.587063172767870128e+03
6.910736828239471663e+01 2.261966359908810370e-02 1.160671177481148175e-01 1.129044544758258661e-01 2.327377247169768688e-09 9.754813518936958916e-01 2.587063172767870128e+03
6.910736828239471663e+01 2.261966359908810370e-02 1.160671177481148175e-01 1.129044544758258661e-01 2.327377247169768688e-09 9.754813518936958916e-01 2.587063172767870128e+03
6.975536452968728440e+01 2.259607634969485607e-02 1.143938227031295607e-01 1.011982289170670207e-01 2.270686287665360021e-09 9.759331520230708490e-01 2.584785297054010698e+03
7.016940018027976578e+01 2.240954373831208560e-02 1.128922376322398918e-01 9.771391740559207117e-02 2.251354259820535762e-09 9.807589285641491461e-01 2.582447210847537008e+03
7.016940018027976578e+01 2.240954373831208560e-02 1.128922376322398918e-01 9.771391740559207117e-02 2.251354259820535762e-09 9.807589285641491461e-01 2.582447210847537008e+03
7.016940018027976578e+01 2.240954373831208560e-02 1.128922376322398918e-01 9.771391740559207117e-02 2.251354259820535762e-09 9.807589285641491461e-01 2.582447210847537008e+03
7.016940018027976578e+01 2.240954373831208560e-02 1.128922376322398918e-01 9.771391740559207117e-02 2.251354259820535762e-09 9.807589285641491461e-01 2.582447210847537008e+03
7.016940018027976578e+01 2.240954373831208560e-02 1.128922376322398918e-01 9.771391740559207117e-02 2.251354259820535762e-09 9.807589285641491461e-01 2.582447210847537008e+03
6.899012698499231533e+01 2.210114985101074500e-02 1.150105995470489806e-01 8.506121915547551482e-02 2.203334219293743124e-09 9.782185948626727079e-01 2.582072763287631460e+03
6.865139289848225701e+01 2.220213802654358651e-02 1.166008928909493952e-01 5.440775165961087012e-02 2.074536193953429024e-09 9.780335397402492026e-01 2.583870921289301805e+03
6.865139289848225701e+01 2.220213802654358651e-02 1.166008928909493952e-01 5.440775165961087012e-02 2.074536193953429024e-09 9.780335397402492026e-01 2.583870921289301805e+03
6.865139289848225701e+01 2.220213802654358651e-02 1.166008928909493952e-01 5.440775165961087012e-02 2.074536193953429024e-09 9.780335397402492026e-01 2.583870921289301805e+03
6.890015608440432970e+01 2.231793454897220558e-02 1.162960063369000707e-01 8.607539939410394081e-02 2.207220940445224386e-09 9.801223460573713631e-01 2.582048459579465543e+03
6.890015608440432970e+01 2.231793454897220558e-02 1.162960063369000707e-01 8.607539939410394081e-02 2.207220940445224386e-09 9.801223460573713631e-01 2.582048459579465543e+03
6.890015608440432970e+01 2.231793454897220558e-02 1.162960063369000707e-01 8.607539939410394081e-02 2.207220940445224386e-09 9.801223460573713631e-01 2.582048459579465543e+03
6.890015608440432970e+01 2.231793454897220558e-02 1.162960063369000707e-01 8.607539939410394081e-02 2.207220940445224386e-09 9.801223460573713631e-01 2.582048459579465543e+03
6.872457023788021502e+01 2.240699348757410961e-02 1.173488923427928182e-01 8.533594542694239449e-02 2.211993314506511813e-09 9.793442107274822339e-01 2.583150221693254935e+03
6.872457023788021502e+01 2.240699348757410961e-02 1.173488923427928182e-01 8.533594542694239449e-02 2.211993314506511813e-09 9.793442107274822339e-01 2.583150221693254935e+03
6.872457023788021502e+01 2.240699348757410961e-02 1.173488923427928182e-01 8.533594542694239449e-02 2.211993314506511813e-09 9.793442107274822339e-01 2.583150221693254935e+03
6.872457023788021502e+01 2.240699348757410961e-02 1.173488923427928182e-01 8.533594542694239449e-02 2.211993314506511813e-09 9.793442107274822339e-01 2.583150221693254935e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
6.822417793656401841e+01 2.231320738594867736e-02 1.185786487468010048e-01 7.751384974725876453e-02 2.187177667863775929e-09 9.736738407526605021e-01 2.583644726896039174e+03
